school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason_home,reason_reputation,reason_course,reason_other,guardian_mother,guardian_father,guardian_other,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,grade_avg,grade_improvement
1,0,17,1,0,1,0.4,0.4,1,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,0.5,0.75,0.75,0.0,0.5,1.0,0.0215,12.3,-1
1,0,16,1,1,0,0.6,0.8,1,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0.5,0.25,0.0,0.0,0.75,1.0,0.129,14.0,-1
1,1,16,1,1,1,0.4,0.2,0,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0.5,0.25,0.0,0.0,0.0,0.25,0.043,9.7,2
1,0,16,1,1,0,0.4,0.4,1,1,1,0,0,0,1,0,0,0.0,0.0,0.25,0,0,0,0,1,1,0,0,1.0,0.5,0.75,0.0,0.0,1.0,0.129,11.7,-2
1,1,15,0,1,1,0.6,0.8,0,1,0,0,1,0,1,0,0,1.0,0.3333,0.0,0,1,0,0,1,1,0,1,1.0,0.5,0.5,0.0,0.0,1.0,0.0215,11.3,-1
1,0,15,1,1,1,0.8,0.8,1,0,0,0,1,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.5,0.0,0.0,1.0,0.043,14.0,2
1,1,17,0,1,1,0.6,0.8,0,1,0,0,1,0,1,0,0,0.6667,0.3333,0.0,0,0,0,0,1,1,0,0,1.0,0.75,1.0,0.25,0.75,1.0,0.0215,9.7,0
1,0,16,0,1,1,0.2,0.2,0,1,0,0,1,0,1,0,0,1.0,0.3333,0.0,0,1,0,0,1,1,0,0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,13.3,-1
1,1,18,1,0,1,0.6,0.2,1,1,0,0,1,0,1,0,0,0.3333,0.0,0.0,0,0,0,1,1,1,1,1,0.5,0.5,0.75,0.75,1.0,0.75,0.0215,11.3,1
1,0,18,1,1,0,0.6,0.4,1,1,0,0,1,0,0,0,1,0.0,0.6667,0.0,0,1,0,1,0,1,1,1,0.75,0.5,0.5,1.0,0.0,1.0,0.1075,11.3,-1
1,0,16,0,1,1,0.2,0.2,1,1,0,1,0,0,1,0,0,0.3333,0.0,0.0,0,1,0,1,1,1,0,1,0.5,0.5,0.5,0.0,0.25,0.0,0.086,11.3,-1
1,0,16,1,1,0,0.6,0.6,1,1,0,0,1,0,0,0,1,0.3333,0.0,0.0,0,1,0,1,0,1,1,1,0.75,0.5,0.25,0.0,0.0,1.0,0.043,9.3,1
1,1,16,1,0,1,0.2,0.2,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.5,0,0,0,0,1,1,0,1,0.75,0.75,0.75,0.0,0.5,1.0,0.0,10.0,0
1,0,15,1,1,1,0.8,0.8,1,1,0,0,1,0,1,0,0,0.3333,0.0,0.0,0,0,0,1,1,1,1,0,0.75,0.5,0.25,0.0,0.0,1.0,0.0645,13.7,1
1,0,15,0,1,1,0.2,0.2,1,1,0,0,1,0,1,0,0,0.6667,0.0,0.25,0,0,0,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0215,8.7,1
1,1,15,1,1,1,0.8,0.6,1,1,0,0,1,0,0,1,0,0.3333,1.0,0.0,1,1,0,0,1,1,1,0,0.25,0.25,0.25,0.0,0.0,0.5,0.0645,10.3,2
1,0,15,1,1,0,0.6,0.6,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,0,0,1,0,1,0.0,0.5,0.25,0.25,0.5,0.0,0.2581,8.7,0
1,1,16,1,1,1,0.8,0.8,1,1,0,0,1,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,1,1,1,0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,13.7,-2
1,1,16,1,0,1,0.4,0.4,1,1,0,1,0,0,0,1,0,0.3333,0.0,0.0,0,1,0,1,1,1,1,0,0.25,0.5,0.5,0.25,0.25,0.25,0.043,11.3,-1
1,0,15,1,1,1,0.8,0.8,1,1,0,0,1,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,1,1,1,0,0.75,0.25,0.25,0.0,0.0,1.0,0.0215,13.0,0
1,0,16,1,0,1,0.2,0.2,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0.5,0.75,0.75,0.5,0.5,0.0,0.043,10.7,1
1,1,17,1,1,1,0.4,0.2,1,1,1,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,1.0,0.75,1.0,0.0,0.25,1.0,0.2366,7.3,-3
1,0,15,1,1,1,0.2,0.2,1,1,0,0,1,0,0,1,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,0,0.75,0.75,0.25,0.0,0.25,1.0,0.0,12.0,0
1,0,15,1,0,0,0.4,0.2,0,1,1,0,0,0,1,0,0,0.3333,0.0,0.0,0,1,0,1,1,0,1,1,0.75,0.75,0.25,0.0,0.0,1.0,0.0,10.3,-1
1,0,15,1,1,1,0.6,0.4,1,1,1,0,0,0,0,1,0,0.0,0.3333,0.25,0,1,0,0,1,1,1,0,0.5,0.5,0.25,0.0,0.0,0.5,0.0215,11.0,0
1,0,15,1,1,1,0.2,0.4,0,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,0,1,1,0,0.75,0.5,0.25,0.0,0.0,1.0,0.0645,12.7,0
1,0,15,1,1,1,0.2,0.4,0,1,0,0,1,0,0,1,0,0.0,0.3333,0.0,0,0,0,0,0,1,0,1,0.25,0.5,0.75,0.25,0.75,0.0,0.0645,11.0,0
1,1,16,1,1,1,0.8,0.8,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0.5,0.5,0.25,0.25,0.0,1.0,0.172,8.7,-1
1,1,15,1,0,0,0.4,0.2,1,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0.75,1.0,1.0,0.25,1.0,1.0,0.0,11.3,-1
1,1,18,1,0,1,0.2,0.2,1,1,0,0,1,0,1,0,0,0.0,0.0,0.5,0,0,0,0,1,0,1,1,0.25,0.5,1.0,0.25,1.0,0.75,0.0,6.7,-11
1,1,16,1,0,1,0.4,0.2,0,1,0,0,1,0,1,0,0,0.0,0.0,0.25,0,0,0,1,1,1,0,1,0.75,0.75,0.75,0.5,1.0,1.0,0.0645,9.7,1
1,0,15,0,1,1,0.6,0.6,1,1,0,1,0,0,0,0,1,0.3333,0.6667,0.0,0,1,1,1,1,1,1,1,0.75,0.25,0.0,0.25,0.5,0.5,0.0215,13.0,0
1,1,19,1,1,1,0.6,0.4,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0.75,1.0,0.75,0.0,0.0,0.75,0.0645,10.3,0
1,0,17,1,1,1,0.8,0.8,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,0.75,0.25,0.0,0.0,0.0,0.75,0.0,13.0,0
1,1,15,0,1,1,0.4,0.6,0,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,1,0,1,1,1,1,0,0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,7.7,1
1,1,17,0,0,1,0.2,0.4,1,1,0,1,0,0,1,0,0,0.0,0.0,0.75,0,0,0,0,1,1,0,0,0.25,0.25,0.25,0.5,0.5,1.0,0.1505,9.0,1
1,0,18,0,1,1,0.2,0.2,0,1,0,0,1,0,1,0,0,0.6667,0.0,0.75,0,1,0,1,0,1,0,0,1.0,0.25,1.0,0.0,1.0,0.75,0.0645,10.7,0
1,1,16,0,1,1,0.4,0.4,0,1,0,0,1,0,1,0,0,0.6667,0.0,0.0,0,0,0,0,0,1,0,0,0.75,0.25,0.25,0.0,0.25,0.5,0.043,11.0,-1
1,1,16,1,1,1,0.6,0.6,1,1,0,0,1,0,0,1,0,0.0,0.3333,0.25,0,1,0,0,1,1,1,1,0.75,1.0,1.0,0.75,0.75,1.0,0.0,7.0,-9
1,1,16,1,0,1,0.2,0.4,1,1,0,0,1,0,1,0,0,0.3333,0.0,0.5,0,0,0,0,0,1,1,0,0.75,0.75,1.0,0.5,1.0,1.0,0.0,9.0,1
1,1,17,0,0,1,0.4,0.2,0,1,0,0,1,0,1,0,0,0.3333,0.0,0.25,0,0,1,1,1,0,1,1,0.5,0.5,0.25,0.25,0.25,1.0,0.086,8.3,1
1,1,17,0,1,1,0.6,0.4,1,1,0,0,1,0,1,0,0,0.3333,0.3333,0.5,1,1,0,0,1,1,1,1,0.75,0.75,0.75,0.0,0.75,0.5,0.043,7.0,1
1,1,15,1,0,1,0.2,0.4,1,1,0,0,1,0,1,0,0,0.3333,0.0,0.0,0,0,0,1,1,1,0,0,0.75,0.75,0.75,0.25,0.75,1.0,0.0215,9.0,2
1,1,16,1,1,1,0.2,0.6,0,1,0,0,1,0,0,1,0,0.0,0.0,0.25,0,0,0,0,1,0,1,0,1.0,0.5,0.5,0.0,0.75,0.25,0.0215,8.3,-1
1,1,17,0,0,1,0.2,0.2,1,1,0,0,1,0,1,0,0,1.0,0.3333,0.0,0,0,0,1,1,0,0,1,1.0,0.5,1.0,0.0,1.0,1.0,0.0,8.0,0
1,1,17,1,1,1,0.6,0.4,1,1,0,0,1,0,1,0,0,0.3333,0.0,0.75,0,1,0,1,0,0,0,0,0.75,1.0,0.25,0.0,0.0,0.25,0.1075,7.7,0
1,1,16,1,1,1,0.4,0.4,1,1,0,0,1,0,0,1,0,0.0,0.3333,0.0,0,0,0,0,1,0,1,0,0.75,0.5,1.0,0.25,0.75,0.75,0.0,10.0,2
1,0,16,1,1,1,0.8,0.4,1,1,1,0,0,0,0,1,0,0.0,0.3333,0.0,0,0,0,0,1,1,1,1,0.75,0.25,0.5,0.0,0.0,0.5,0.0,17.3,1
1,0,16,1,1,1,0.4,0.4,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,12.3,1
1,0,16,1,1,1,0.8,0.8,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,1,0.75,0.75,0.25,0.0,0.0,0.5,0.0,16.3,1
1,1,16,1,1,1,0.6,0.8,1,1,0,0,1,0,0,1,0,0.6667,0.0,0.25,0,1,0,1,0,1,1,0,0.5,0.75,1.0,0.25,0.75,0.25,0.043,9.3,1
1,1,16,1,1,1,0.2,0.0,1,1,0,1,0,0,1,0,0,0.3333,0.3333,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.25,0.0,0.0,0.5,0.0,17.0,2
1,1,17,1,0,1,0.8,0.8,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,0.75,0.75,0.0,0.5,1.0,0.0,10.0,-1
1,0,16,1,1,1,0.2,0.6,0,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,0,1,1,1,0.75,0.5,1.0,0.0,0.0,0.5,0.0,13.3,-1
1,0,16,1,0,1,0.6,0.6,1,1,0,1,0,0,1,0,0,0.3333,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,0.75,1.0,0.0,0.0,0.75,0.0,14.3,1
1,1,17,1,0,1,0.8,0.6,1,1,0,0,1,0,1,0,0,0.3333,0.3333,0.0,0,0,0,1,1,1,1,0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,10.7,1
1,0,16,1,1,1,0.4,0.4,1,1,0,1,0,0,1,0,0,0.3333,0.3333,0.0,0,0,0,1,0,1,1,0,0.5,0.75,0.75,0.0,0.75,1.0,0.0,13.0,1
1,1,17,1,1,1,0.6,0.6,1,1,0,1,0,0,0,1,0,0.0,0.3333,0.0,0,0,0,1,0,1,1,0,0.75,0.5,0.75,0.0,0.75,0.75,0.043,10.0,-1
1,1,16,0,1,1,0.8,0.4,1,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.5,0.5,0.75,0.5,0.086,10.0,1
1,1,17,1,1,1,0.8,0.6,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,1,1,1,1,1,1,1,1.0,0.25,0.5,0.0,0.0,0.25,0.043,11.7,2
1,1,16,1,1,1,0.8,0.6,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,1,1,1,1,1,1,0,0.5,0.75,0.5,0.25,0.5,0.5,0.043,10.7,0
1,1,16,1,1,1,0.6,0.6,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,0.75,0.25,0.5,0.0,0.25,0.5,0.0,12.0,2
1,0,17,1,1,1,0.4,0.8,1,1,0,1,0,0,0,1,0,0.0,0.3333,0.0,0,1,0,1,1,1,0,0,1.0,0.75,0.25,0.25,0.5,1.0,0.0,17.3,0
1,0,17,1,0,1,0.6,0.6,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,1,1,1,1,1,1.0,0.5,0.5,0.25,0.5,0.0,0.3441,13.7,0
1,0,16,1,1,1,0.6,0.4,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,0,0.0,0.25,0.25,0.0,0.25,0.0,0.086,15.0,2
1,1,17,1,1,1,0.6,0.6,1,1,0,0,0,1,1,0,0,0.0,0.3333,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.75,0.25,0.5,0.75,0.0645,12.7,3
1,1,16,1,1,1,0.2,0.4,1,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,1,0,1,1,1,1,1,0.5,0.5,0.5,0.0,0.25,0.5,0.0,10.0,1
1,1,16,1,0,1,0.4,0.2,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,0.75,0.25,0.5,0.0,0.25,1.0,0.0,14.3,3
1,0,17,1,1,0,0.6,0.6,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,0,1,1,1,0.5,0.5,0.5,0.0,0.5,0.5,0.1075,13.0,2
1,1,17,0,1,1,0.2,0.4,0,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,0,1,1,0,0,0.5,0.0,0.5,0.0,1.0,0.5,0.0645,9.3,1
1,0,16,1,1,1,0.4,0.6,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,0,0,0,1,1,1,0,0.75,0.5,0.5,0.0,0.0,0.25,0.0645,12.3,1
1,0,17,1,1,1,0.2,0.2,0,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,11.7,0
1,1,17,1,1,1,0.2,0.4,0,1,0,0,0,1,0,0,1,0.3333,0.3333,0.0,0,0,0,1,0,1,1,0,0.75,0.75,0.75,0.75,1.0,1.0,0.172,11.0,2
1,1,16,0,1,1,0.6,0.6,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.25,0.5,0.75,1.0,0.0,10.3,-1
1,1,16,1,1,1,0.4,0.6,1,1,1,0,0,0,0,1,0,0.3333,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,12.3,-1
1,0,17,1,0,1,0.4,0.8,1,1,0,0,1,0,0,1,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,0.75,0.5,0.25,0.0,0.0,1.0,0.086,15.0,2
1,1,17,1,1,1,0.8,0.8,1,1,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.5,0.0,0.25,1.0,0.043,13.3,1
1,1,16,0,0,1,0.6,0.6,1,1,1,0,0,0,0,1,0,0.6667,0.0,0.0,0,1,0,1,1,1,1,0,0.5,0.5,0.75,0.5,1.0,0.5,0.172,11.0,2
1,0,17,1,1,1,0.8,0.8,1,1,1,0,0,0,1,0,0,0.3333,0.0,0.25,0,1,0,0,1,1,1,0,0.75,0.25,0.75,0.25,0.5,0.25,0.3226,15.0,2
1,0,16,1,0,1,0.8,0.8,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,0,0.75,1.0,0.25,0.0,0.25,0.5,0.0,10.7,0
1,0,16,1,1,1,0.8,0.6,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,0.5,1.0,0.0,1.0,0.25,0.0215,14.3,1
1,0,16,1,1,1,0.4,0.6,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,1,1,0,1,1,1,0,0,0.75,0.75,0.5,0.0,0.5,0.75,0.043,11.7,1
1,0,17,1,1,1,0.2,0.2,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,0,1,0,0,0.75,0.75,0.75,0.0,0.5,0.0,0.0,14.7,1
1,0,17,0,1,1,0.4,0.4,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,1.0,0.5,0.25,0.0,0.25,0.5,0.2258,13.0,0
1,0,16,0,1,1,0.4,0.4,1,1,0,1,0,0,1,0,0,0.3333,1.0,0.0,0,1,0,1,0,1,1,0,1.0,0.5,1.0,0.0,0.0,1.0,0.0645,13.0,0
1,0,17,1,1,1,0.6,0.8,0,1,1,0,0,0,1,0,0,0.0,0.6667,0.25,0,1,1,0,1,1,1,1,0.75,0.75,0.5,0.5,0.75,1.0,0.1505,8.3,0
1,0,16,1,1,0,0.6,0.2,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,0,0.25,0.5,0.5,0.25,0.25,0.75,0.0215,11.3,1
1,0,16,1,1,1,0.8,0.6,1,1,0,0,0,1,1,0,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,0.0,0.5,0.25,0.0,0.0,0.0,0.043,14.7,1
1,0,16,1,1,1,0.2,0.2,0,1,1,0,0,0,1,0,0,0.3333,0.0,0.0,0,1,0,0,1,1,0,0,0.75,0.5,0.25,0.0,0.75,1.0,0.0215,12.7,1
1,0,17,0,1,1,0.8,0.6,1,1,0,1,0,0,1,0,0,0.3333,0.6667,0.0,0,1,0,1,1,1,1,1,0.75,0.75,0.25,0.0,0.0,0.75,0.0,11.7,1
1,0,19,1,1,1,0.6,0.6,1,1,0,1,0,0,0,0,1,0.0,1.0,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.5,0.0,0.25,0.5,0.043,12.0,0
1,1,17,1,0,1,0.8,0.8,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,1,1.0,0.5,1.0,0.75,1.0,0.5,0.1613,12.3,-1
1,0,16,1,1,0,0.4,0.4,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,1,1,0,0,1,1,1,0,0.5,0.5,0.75,0.0,0.0,0.75,0.0,13.0,0
1,1,18,1,1,1,0.4,0.4,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,0.75,0.75,0.25,0.75,1.0,0.1075,11.3,-1
1,0,17,0,0,1,0.8,0.8,1,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1.0,0.25,0.0,0.0,0.25,0.5,0.0645,11.3,-1
1,0,17,1,0,1,0.6,0.4,1,1,0,1,0,0,1,0,0,0.3333,0.3333,0.0,0,0,0,0,1,1,1,0,0.75,0.75,0.75,0.0,0.5,0.0,0.0215,15.0,1
1,0,17,1,1,1,0.8,0.6,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,0,1,1,1,1,0.5,0.75,1.0,0.25,0.75,0.0,0.172,10.0,-1
1,1,18,1,0,1,0.6,0.6,1,1,1,0,0,0,0,1,0,0.0,0.3333,0.0,0,1,0,0,1,1,1,0,0.5,0.25,0.75,0.25,0.75,0.75,0.1075,10.0,0
1,0,17,1,1,1,0.4,0.6,0,1,1,0,0,0,0,1,0,0.3333,0.0,0.0,0,1,0,0,1,1,0,0,0.5,0.5,0.5,0.0,0.75,0.5,0.043,12.7,1
1,0,17,1,1,1,0.4,0.4,0,0,0,0,1,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.5,0.0,0.0,0.75,0.0,12.3,1
1,0,17,0,1,1,0.4,0.2,0,1,0,1,0,0,1,0,0,0.3333,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,0.25,1.0,0.0,0.25,1.0,0.0,10.7,0
1,0,17,1,1,1,0.2,0.2,0,1,0,1,0,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,1,1,0,1,0.75,0.5,0.75,0.0,0.0,1.0,0.129,12.0,0
1,0,16,1,1,1,0.4,0.6,1,1,0,0,0,1,1,0,0,0.0,0.3333,0.0,1,0,0,0,1,1,1,0,0.25,0.5,0.0,0.0,0.0,0.5,0.0,13.3,1
1,1,18,1,1,1,0.4,0.4,1,1,1,0,0,0,1,0,0,0.3333,0.3333,0.75,0,1,1,0,1,1,1,0,0.5,0.5,0.5,1.0,1.0,0.75,0.0968,9.7,0
1,0,16,1,1,1,0.8,0.8,1,1,1,0,0,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,0,1,1,0,1.0,0.5,0.25,0.0,0.0,1.0,0.043,15.7,1
1,0,18,0,1,1,0.6,0.2,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.0,0.75,0.043,8.0,0
1,0,17,1,1,1,0.6,0.4,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,0,1,1,0,1.0,0.5,0.75,0.0,0.5,0.5,0.0215,17.3,0
1,1,17,1,0,1,0.4,0.6,1,1,0,1,0,0,0,1,0,0.0,0.3333,0.0,0,1,0,0,0,1,1,0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,10.7,1
1,1,18,1,0,1,0.4,0.2,0,1,0,0,1,0,1,0,0,1.0,0.3333,0.0,1,1,0,1,1,1,1,1,0.75,0.5,0.25,0.75,1.0,0.5,0.0215,10.0,2
1,0,17,1,1,0,0.4,0.2,1,1,0,0,1,0,1,0,0,0.3333,0.6667,0.0,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.0,0.25,0.5,0.0,15.3,1
1,0,17,1,0,1,0.8,0.6,1,1,0,1,0,0,0,1,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.0,0.25,0.5,0.0,12.7,-2
1,1,17,0,1,1,0.4,0.4,1,1,0,0,1,0,0,1,0,0.3333,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,1.0,0.25,0.0,0.0,0.0,0.0,12.7,1
1,1,17,1,1,1,0.8,0.8,1,1,0,1,0,0,1,0,0,0.0,0.3333,0.0,1,1,0,1,1,1,1,1,0.75,1.0,1.0,0.0,0.5,0.25,0.0,13.0,0
1,1,16,1,1,1,0.8,0.8,1,1,0,1,0,0,0,1,0,0.0,0.3333,0.0,0,1,0,1,1,1,1,0,0.75,0.25,0.75,0.25,0.75,0.0,0.0,13.3,1
1,1,16,1,0,1,0.2,0.2,1,1,1,0,0,0,1,0,0,0.3333,0.3333,0.0,0,1,0,0,1,1,1,0,0.5,0.75,0.25,0.0,0.0,1.0,0.0215,9.0,0
1,1,16,1,1,1,0.6,0.4,0,1,0,1,0,0,1,0,0,0.3333,0.6667,0.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.5,0.25,0.0,12.0,0
1,1,17,1,0,1,0.4,0.4,1,1,1,0,0,0,0,1,0,0.0,0.3333,0.0,0,0,0,1,0,1,1,1,0.75,0.75,0.25,1.0,1.0,0.75,0.0,16.0,0
1,0,16,1,1,1,0.4,0.2,1,1,1,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0.75,1.0,0.25,0.0,0.0,1.0,0.043,9.7,1
1,0,16,1,1,0,0.8,0.2,1,1,1,0,0,0,1,0,0,0.0,0.3333,0.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.25,1.0,0.0,13.3,-1
1,0,18,1,0,0,0.4,0.8,1,1,0,0,1,0,1,0,0,0.3333,0.3333,0.25,0,1,0,0,1,1,1,0,0.75,0.5,0.5,0.0,0.0,0.5,0.1935,10.0,0
1,0,18,1,0,1,0.4,0.4,0,1,0,0,1,0,1,0,0,0.0,0.3333,0.25,0,1,0,0,0,1,1,1,1.0,0.5,0.0,0.0,0.0,1.0,0.172,9.0,1
1,0,18,1,1,1,0.6,0.6,1,1,0,0,1,0,1,0,0,0.3333,0.0,0.25,0,0,0,0,1,0,1,0,0.75,0.0,0.0,0.0,0.0,0.5,0.1505,7.3,-1
1,1,18,1,1,1,0.4,0.4,1,0,0,0,1,0,0,0,1,0.0,0.0,0.25,0,1,0,1,0,0,1,1,0.75,0.75,0.5,0.25,0.25,0.0,0.2796,7.7,1
1,1,17,1,1,1,0.8,0.8,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0.75,0.25,0.0,0.0,0.25,1.0,0.0645,9.0,-1
1,0,17,1,1,1,0.6,0.4,1,1,0,0,1,0,0,1,0,0.0,0.3333,0.0,0,0,0,1,1,1,0,0,1.0,0.75,0.25,0.0,0.0,0.5,0.043,14.3,1
1,0,17,1,0,1,0.2,0.2,0,0,0,0,1,0,1,0,0,0.0,0.6667,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.25,0.0,0.25,0.75,0.1075,10.3,-1
1,0,16,1,1,1,0.2,0.4,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1.0,0.5,1.0,0.0,0.25,1.0,0.043,11.3,-1
1,0,17,0,1,1,0.4,0.2,0,1,0,0,1,0,1,0,0,0.6667,0.3333,0.0,0,0,0,1,1,1,0,0,0.25,0.0,0.0,0.0,0.0,0.5,0.0215,13.0,0
1,0,17,0,0,0,0.2,0.8,1,1,0,0,1,0,0,0,1,1.0,0.0,0.25,0,1,0,0,1,1,1,0,1.0,1.0,0.75,0.0,0.0,1.0,0.1505,8.7,-1
1,1,18,1,1,1,0.4,0.4,1,1,0,1,0,0,0,1,0,0.0,0.3333,0.0,0,0,0,0,1,0,1,0,1.0,1.0,0.75,0.5,1.0,0.25,0.172,7.7,0
1,0,17,1,0,0,0.4,0.4,1,1,1,0,0,0,1,0,0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0.5,0.0,0.25,0.0,0.0,0.0,0.086,10.0,-1
1,0,17,0,0,1,0.2,0.2,0,1,0,0,1,0,1,0,0,0.3333,0.6667,0.0,0,0,0,1,1,1,1,0,0.75,0.5,0.5,0.0,0.5,1.0,0.043,14.7,0
1,0,17,1,0,0,0.8,0.4,1,1,0,0,1,0,1,0,0,0.0,0.3333,0.0,0,1,0,1,1,1,0,0,0.75,0.5,0.25,0.0,0.0,0.75,0.043,14.3,-1
1,1,17,1,0,1,0.8,0.6,1,1,0,0,1,0,1,0,0,0.3333,0.3333,0.0,0,0,0,1,1,1,1,1,0.25,1.0,1.0,0.0,0.75,1.0,0.086,15.0,0
1,1,17,0,0,0,0.8,0.8,1,1,0,0,1,0,1,0,0,0.3333,0.3333,0.0,0,1,0,0,1,1,1,0,0.5,0.5,0.5,0.25,0.5,0.75,0.0,12.0,0
1,1,16,1,0,1,0.8,0.6,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,1.0,0.75,1.0,0.0,0.0,0.5,0.0753,14.3,1
